ALABAMA;COVINGTON COUNTY;COVINGTON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;CRENSHAW COUNTY;CRENSHAW COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;CULLMAN COUNTY;CULLMAN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;DALE COUNTY;DALE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;DALLAS COUNTY;DALLAS COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;DANNELLY FIELD AGS;MONTGOMERY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;DEKALB COUNTY;DEKALB COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;ELMORE COUNTY;ELMORE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;ESCAMBIA COUNTY;ESCAMBIA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;ETOWAH COUNTY;ETOWAH COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;FAYETTE COUNTY;FAYETTE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;FRANKLIN COUNTY;FRANKLIN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;FT. RUCKER;DALE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;GENEVA COUNTY;GENEVA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;GREENE COUNTY;GREENE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;GUNTER ANNEX;MONTGOMERY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;HALE COUNTY;HALE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;HENRY COUNTY;HENRY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;HOUSTON COUNTY;HOUSTON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;JACKSON COUNTY;JACKSON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;JEFFERSON COUNTY;JEFFERSON COUNTY;01/01;12/31;96;54;34;155;10/01/2016;
ALABAMA;LAMAR COUNTY;LAMAR COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;LAUDERDALE COUNTY;LAUDERDALE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;LAWRENCE COUNTY;LAWRENCE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;LEE COUNTY;LEE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;LIMESTONE COUNTY;LIMESTONE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;LOWNDES COUNTY;LOWNDES COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;MACON COUNTY;MACON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;MADISON COUNTY;MADISON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;MARENGO COUNTY;MARENGO COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;MARION COUNTY;MARION COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;MARSHALL COUNTY;MARSHALL COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;MAXWELL AFB;MONTGOMERY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;MOBILE COUNTY;MOBILE COUNTY;03/01;09/30;91;54;34;150;10/01/2016;
ALABAMA;MOBILE COUNTY;MOBILE COUNTY;01/01;02/28;99;54;34;158;10/01/2016;
ALABAMA;MOBILE COUNTY;MOBILE COUNTY;10/01;12/31;91;54;34;150;10/01/2016;
ALABAMA;MOBILE FACILITIES;MOBILE COUNTY;10/01;12/31;91;54;34;150;10/01/2016;
ALABAMA;MOBILE FACILITIES;MOBILE COUNTY;03/01;09/30;91;54;34;150;10/01/2016;
ALABAMA;MOBILE FACILITIES;MOBILE COUNTY;01/01;02/28;99;54;34;158;10/01/2016;
ALABAMA;MONROE COUNTY;MONROE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;MONTGOMERY COUNTY;MONTGOMERY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;MORGAN COUNTY;MORGAN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;PERRY COUNTY;PERRY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;PICKENS COUNTY;PICKENS COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;PIKE COUNTY;PIKE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;RANDOLPH COUNTY;RANDOLPH COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;REDSTONE ARSENAL;MADISON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;RUSSELL COUNTY;RUSSELL COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;SHELBY COUNTY;SHELBY COUNTY;01/01;12/31;96;54;34;155;10/01/2016;
ALABAMA;ST. CLAIR COUNTY;ST. CLAIR COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;SUMTER COUNTY;SUMTER COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;TALLADEGA COUNTY;TALLADEGA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;TALLAPOOSA COUNTY;TALLAPOOSA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;TUSCALOOSA COUNTY;TUSCALOOSA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;WALKER COUNTY;WALKER COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;WASHINGTON COUNTY;WASHINGTON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;WILCOX COUNTY;WILCOX COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ALABAMA;WINSTON COUNTY;WINSTON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;APACHE COUNTY;APACHE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;COCHISE COUNTY;COCHISE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;COCONINO COUNTY;COCONINO COUNTY;11/01;02/28;91;59;37;155;10/01/2016;
ARIZONA;COCONINO COUNTY;COCONINO COUNTY;10/01;10/31;143;59;37;207;10/01/2016;
ARIZONA;COCONINO COUNTY;COCONINO COUNTY;07/01;09/30;143;59;37;207;10/01/2016;
ARIZONA;COCONINO COUNTY;COCONINO COUNTY;03/01;06/30;127;59;37;191;10/01/2016;
ARIZONA;DAVIS-MONTHAN AFB;PIMA COUNTY;01/01;02/28;113;54;34;172;10/01/2016;
ARIZONA;DAVIS-MONTHAN AFB;PIMA COUNTY;03/01;09/30;91;54;34;150;10/01/2016;
ARIZONA;DAVIS-MONTHAN AFB;PIMA COUNTY;10/01;12/31;91;54;34;150;10/01/2016;
ARIZONA;FT. HUACHUCA;COCHISE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;GILA BEND AS;MARICOPA COUNTY;01/01;03/31;169;54;34;228;10/01/2016;
ARIZONA;GILA BEND AS;MARICOPA COUNTY;04/01;05/31;130;54;34;189;10/01/2016;
ARIZONA;GILA BEND AS;MARICOPA COUNTY;09/01;09/30;118;54;34;177;10/01/2016;
ARIZONA;GILA BEND AS;MARICOPA COUNTY;06/01;08/31;91;54;34;150;10/01/2016;
ARIZONA;GILA BEND AS;MARICOPA COUNTY;10/01;12/31;118;54;34;177;10/01/2016;
ARIZONA;GILA COUNTY;GILA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;GRAHAM COUNTY;GRAHAM COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;GREENLEE COUNTY;GREENLEE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;LA PAZ COUNTY;LA PAZ COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;LUKE AFB;MARICOPA COUNTY;04/01;05/31;130;54;34;189;10/01/2016;
ARIZONA;LUKE AFB;MARICOPA COUNTY;01/01;03/31;169;54;34;228;10/01/2016;
ARIZONA;LUKE AFB;MARICOPA COUNTY;06/01;08/31;91;54;34;150;10/01/2016;
ARIZONA;LUKE AFB;MARICOPA COUNTY;10/01;12/31;118;54;34;177;10/01/2016;
ARIZONA;LUKE AFB;MARICOPA COUNTY;09/01;09/30;118;54;34;177;10/01/2016;
ARIZONA;MARICOPA COUNTY;MARICOPA COUNTY;09/01;09/30;118;54;34;177;10/01/2016;
ARIZONA;MARICOPA COUNTY;MARICOPA COUNTY;06/01;08/31;91;54;34;150;10/01/2016;
ARIZONA;MARICOPA COUNTY;MARICOPA COUNTY;04/01;05/31;130;54;34;189;10/01/2016;
ARIZONA;MARICOPA COUNTY;MARICOPA COUNTY;10/01;12/31;118;54;34;177;10/01/2016;
ARIZONA;MARICOPA COUNTY;MARICOPA COUNTY;01/01;03/31;169;54;34;228;10/01/2016;
ARIZONA;MCAS YUMA;YUMA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;MOHAVE COUNTY;MOHAVE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;NAVAJO COUNTY;NAVAJO COUNTY;05/01;09/30;131;54;34;190;10/01/2016;
ARIZONA;NAVAJO COUNTY;NAVAJO COUNTY;11/01;04/30;103;54;34;162;10/01/2016;
ARIZONA;NAVAJO COUNTY;NAVAJO COUNTY;10/01;10/31;131;54;34;190;10/01/2016;
ARIZONA;NOSC PHOENIX;MARICOPA COUNTY;10/01;12/31;118;54;34;177;10/01/2016;
ARIZONA;NOSC PHOENIX;MARICOPA COUNTY;04/01;05/31;130;54;34;189;10/01/2016;
ARIZONA;NOSC PHOENIX;MARICOPA COUNTY;09/01;09/30;118;54;34;177;10/01/2016;
ARIZONA;NOSC PHOENIX;MARICOPA COUNTY;01/01;03/31;169;54;34;228;10/01/2016;
ARIZONA;NOSC PHOENIX;MARICOPA COUNTY;06/01;08/31;91;54;34;150;10/01/2016;
ARIZONA;NOSC TUCSON;PIMA COUNTY;01/01;02/28;113;54;34;172;10/01/2016;
ARIZONA;NOSC TUCSON;PIMA COUNTY;10/01;12/31;91;54;34;150;10/01/2016;
ARIZONA;NOSC TUCSON;PIMA COUNTY;03/01;09/30;91;54;34;150;10/01/2016;
ARIZONA;PIMA COUNTY;PIMA COUNTY;03/01;09/30;91;54;34;150;10/01/2016;
ARIZONA;PIMA COUNTY;PIMA COUNTY;01/01;02/28;113;54;34;172;10/01/2016;
ARIZONA;PIMA COUNTY;PIMA COUNTY;10/01;12/31;91;54;34;150;10/01/2016;
ARIZONA;PINAL COUNTY;PINAL COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;SANTA CRUZ COUNTY;SANTA CRUZ COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;SEDONA (CITY);SEDONA (CITY);05/01;09/30;153;69;42;227;10/01/2016;
ARIZONA;SEDONA (CITY);SEDONA (CITY);03/01;04/30;193;69;42;267;10/01/2016;
ARIZONA;SEDONA (CITY);SEDONA (CITY);10/01;02/28;153;69;42;227;10/01/2016;
ARIZONA;YAVAPAI COUNTY;YAVAPAI COUNTY;07/01;09/30;143;59;37;207;10/01/2016;
ARIZONA;YAVAPAI COUNTY;YAVAPAI COUNTY;10/01;10/31;143;59;37;207;10/01/2016;
ARIZONA;YAVAPAI COUNTY;YAVAPAI COUNTY;11/01;02/28;91;59;37;155;10/01/2016;
ARIZONA;YAVAPAI COUNTY;YAVAPAI COUNTY;03/01;06/30;127;59;37;191;10/01/2016;
ARIZONA;YUMA COUNTY;YUMA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARIZONA;YUMA PROVING GROUND;YUMA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;ARKANSAS COUNTY;ARKANSAS COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;ASHLEY COUNTY;ASHLEY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;BAXTER COUNTY;BAXTER COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;BENTON COUNTY;BENTON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;BOONE COUNTY;BOONE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;BRADLEY COUNTY;BRADLEY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CALHOUN COUNTY;CALHOUN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CAMP JOSEPH T. ROBINSON;PULASKI COUNTY;01/01;12/31;94;54;34;153;10/01/2016;
ARKANSAS;CARROLL COUNTY;CARROLL COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CHICOT COUNTY;CHICOT COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CLARK COUNTY;CLARK COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CLAY COUNTY;CLAY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CLEBURNE COUNTY;CLEBURNE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CLEVELAND COUNTY;CLEVELAND COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;COLUMBIA COUNTY;COLUMBIA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CONWAY COUNTY;CONWAY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CRAIGHEAD COUNTY;CRAIGHEAD COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CRAWFORD COUNTY;CRAWFORD COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CRITTENDEN COUNTY;CRITTENDEN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;CROSS COUNTY;CROSS COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;DALLAS COUNTY;DALLAS COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;DESHA COUNTY;DESHA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;DREW COUNTY;DREW COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;FAULKNER COUNTY;FAULKNER COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;FORT SMITH FACILITIES;SEBASTIAN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;FRANKLIN COUNTY;FRANKLIN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;FT. CHAFFEE;SEBASTIAN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;FULTON COUNTY;FULTON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;GARLAND COUNTY;GARLAND COUNTY;01/01;12/31;101;54;34;160;10/01/2016;
ARKANSAS;GRANT COUNTY;GRANT COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;GREENE COUNTY;GREENE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;HEMPSTEAD COUNTY;HEMPSTEAD COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;HOT SPRING COUNTY;HOT SPRING COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;HOWARD COUNTY;HOWARD COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;INDEPENDENCE COUNTY;INDEPENDENCE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;IZARD COUNTY;IZARD COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;JACKSON COUNTY;JACKSON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;JEFFERSON COUNTY;JEFFERSON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;JOHNSON COUNTY;JOHNSON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;LAFAYETTE COUNTY;LAFAYETTE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;LAWRENCE COUNTY;LAWRENCE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;LEE COUNTY;LEE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;LINCOLN COUNTY;LINCOLN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;LITTLE RIVER COUNTY;LITTLE RIVER COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;LITTLE ROCK AFB;PULASKI COUNTY;01/01;12/31;94;54;34;153;10/01/2016;
ARKANSAS;LOGAN COUNTY;LOGAN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;LONOKE COUNTY;LONOKE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;MADISON COUNTY;MADISON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;MARION COUNTY;MARION COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;MILLER COUNTY;MILLER COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;MISSISSIPPI COUNTY;MISSISSIPPI COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;MONROE COUNTY;MONROE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;MONTGOMERY COUNTY;MONTGOMERY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;NEVADA COUNTY;NEVADA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;NEWTON COUNTY;NEWTON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;NOSC LITTLE ROCK;PULASKI COUNTY;01/01;12/31;94;54;34;153;10/01/2016;
ARKANSAS;OUACHITA COUNTY;OUACHITA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;PERRY COUNTY;PERRY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;PHILLIPS COUNTY;PHILLIPS COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;PIKE COUNTY;PIKE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;PINE BLUFF ARSENAL;JEFFERSON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;POINSETT COUNTY;POINSETT COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;POLK COUNTY;POLK COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;POPE COUNTY;POPE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;PRAIRIE COUNTY;PRAIRIE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;PULASKI COUNTY;PULASKI COUNTY;01/01;12/31;94;54;34;153;10/01/2016;
ARKANSAS;RANDOLPH COUNTY;RANDOLPH COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;SALINE COUNTY;SALINE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;SCOTT COUNTY;SCOTT COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;SEARCY COUNTY;SEARCY COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;SEBASTIAN COUNTY;SEBASTIAN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;SEVIER COUNTY;SEVIER COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;SHARP COUNTY;SHARP COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;ST. FRANCIS COUNTY;ST. FRANCIS COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;STONE COUNTY;STONE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;UNION COUNTY;UNION COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;VAN BUREN COUNTY;VAN BUREN COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;WASHINGTON COUNTY;WASHINGTON COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;WHITE COUNTY;WHITE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;WOODRUFF COUNTY;WOODRUFF COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
ARKANSAS;YELL COUNTY;YELL COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
CALIFORNIA;ALAMEDA CG ISC/NAS;ALAMEDA COUNTY;01/01;12/31;161;64;39;230;10/01/2016;
CALIFORNIA;ALAMEDA COUNTY;ALAMEDA COUNTY;01/01;12/31;161;64;39;230;10/01/2016;
CALIFORNIA;ALPINE COUNTY;ALPINE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
CALIFORNIA;AMADOR COUNTY;AMADOR COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
CALIFORNIA;BEALE AFB;YUBA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
CALIFORNIA;BT COLLINS USAR CENTER;SACRAMENTO COUNTY;01/01;12/31;119;59;37;183;10/01/2016;
CALIFORNIA;BUTTE COUNTY;BUTTE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
CALIFORNIA;CALAVERAS COUNTY;CALAVERAS COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
CALIFORNIA;CAMP PARKS RFTA;ALAMEDA COUNTY;01/01;12/31;161;64;39;230;10/01/2016;
CALIFORNIA;CAMP PENDLETON, USMC;SAN DIEGO COUNTY;10/01;12/31;149;59;37;213;10/01/2016;
CALIFORNIA;CAMP PENDLETON, USMC;SAN DIEGO COUNTY;01/01;07/31;162;59;37;226;10/01/2016;
CALIFORNIA;CAMP PENDLETON, USMC;SAN DIEGO COUNTY;08/01;09/30;149;59;37;213;10/01/2016;
CALIFORNIA;CAMP ROBERTS;SAN LUIS OBISPO COUNTY;10/01;05/31;117;59;37;181;10/01/2016;
CALIFORNIA;CAMP ROBERTS;SAN LUIS OBISPO COUNTY;09/01;09/30;117;59;37;181;10/01/2016;
CALIFORNIA;CAMP ROBERTS;SAN LUIS OBISPO COUNTY;06/01;08/31;138;59;37;202;10/01/2016;
CALIFORNIA;CAMP SAN LUIS OBISPO;SAN LUIS OBISPO COUNTY;06/01;08/31;138;59;37;202;10/01/2016;
CALIFORNIA;CAMP SAN LUIS OBISPO;SAN LUIS OBISPO COUNTY;10/01;05/31;117;59;37;181;10/01/2016;
CALIFORNIA;CAMP SAN LUIS OBISPO;SAN LUIS OBISPO COUNTY;09/01;09/30;117;59;37;181;10/01/2016;
CALIFORNIA;CHANNEL ISLANDS AGS;VENTURA COUNTY;01/01;03/31;175;59;37;239;10/01/2016;
CALIFORNIA;CHANNEL ISLANDS AGS;VENTURA COUNTY;10/01;12/31;158;59;37;222;10/01/2016;
CALIFORNIA;CHANNEL ISLANDS AGS;VENTURA COUNTY;04/01;09/30;158;59;37;222;10/01/2016;
CALIFORNIA;CHINA LAKE NWC AND OTS;KERN COUNTY;01/01;12/31;96;54;34;155;10/01/2016;
CALIFORNIA;COLUSA COUNTY;COLUSA COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
CALIFORNIA;CONTRA COSTA COUNTY;CONTRA COSTA COUNTY;01/01;12/31;145;59;37;209;10/01/2016;
CALIFORNIA;CORONA NAVAL WARFRE ASSMNT CTR;RIVERSIDE COUNTY;05/01;09/30;101;59;37;165;10/01/2016;
CALIFORNIA;CORONA NAVAL WARFRE ASSMNT CTR;RIVERSIDE COUNTY;11/01;04/30;131;59;37;195;10/01/2016;
CALIFORNIA;CORONA NAVAL WARFRE ASSMNT CTR;RIVERSIDE COUNTY;10/01;10/31;101;59;37;165;10/01/2016;
CALIFORNIA;DEFENSE DEPOT SAN JOAQUIN CA;SAN JOAQUIN COUNTY;01/01;12/31;100;59;37;164;10/01/2016;
CALIFORNIA;DEL NORTE COUNTY;DEL NORTE COUNTY;01/01;12/31;91;46;30;142;10/01/2016;
CALIFORNIA;EDWARDS AFB;LOS ANGELES COUNTY;10/01;12/31;158;59;37;222;10/01/2016;
CALIFORNIA;EDWARDS AFB;LOS ANGELES COUNTY;01/01;03/31;175;59;37;239;10/01/2016;
CALIFORNIA;EDWARDS AFB;LOS ANGELES COUNTY;04/01;09/30;158;59;37;222;10/01/2016;
